Data	Estacao	Turno	TempoEsp	TempExt	URExt	EntExt	NumAves	NumMort	Morte	TotalAves
27/11/2006	primavera	noite	02:38:00	21.2	93	66	7	21	0.617	3402
27/11/2006	primavera	noite	02:57:00	21.2	93	66	7	7	0.185	3780
27/11/2006	primavera	noite	02:35:00	21.2	93	66	7	14	0.412	3402
27/11/2006	primavera	noite	05:14:00	21.2	93	66	7	7	0.218	3213
28/11/2006	primavera	noite	01:35:00	21.2	93	66	7	8	0.235	3402
28/11/2006	primavera	noite	01:36:00	21.2	93	66	7	9	0.265	3402
28/11/2006	primavera	noite	03:24:00	21.2	93	66	7	8	0.265	3024
28/11/2006	primavera	noite	02:45:00	21.2	93	66	7	5	0.147	3402
28/11/2006	primavera	noite	02:12:00	21.2	93	66	7	15	0.467	3213
28/11/2006	primavera	noite	02:32:00	21.2	93	66	7	5	0.162	3080
28/11/2006	primavera	noite	02:49:00	21.2	93	66	7	23	0.644	3570
28/11/2006	primavera	noite	02:14:00	21.2	93	66	8	15	0.408	3672
28/11/2006	primavera	noite	03:01:00	21.2	93	66	8	3	0.082	3672
28/11/2006	primavera	noite	03:56:00	21.2	93	66	8	20	0.545	3672
28/11/2006	primavera	noite	03:31:00	21.2	93	66	8	7	0.191	3672
28/11/2006	primavera	manha	03:28:00	21.9	93	67	7	8	0.284	2814
28/11/2006	primavera	manha	03:47:00	21.9	93	67	8	7	0.191	3672
28/11/2006	primavera	manha	02:38:00	21.9	93	67	8	5	0.129	3888
28/11/2006	primavera	manha	03:05:00	21.9	93	67	8	8	0.206	3888
28/11/2006	primavera	manha	03:11:00	21.9	93	67	8	8	0.185	4320
28/11/2006	primavera	manha	03:24:00	21.9	93	67	8	10	0.257	3888
28/11/2006	primavera	manha	02:58:00	21.9	93	67	8	21	0.572	3672
28/11/2006	primavera	manha	02:30:00	21.9	93	67	7	10	0.311	3213
28/11/2006	primavera	manha	02:36:00	21.9	93	67	8	14	0.360	3888
28/11/2006	primavera	manha	02:53:00	21.9	93	67	7	8	0.249	3213
28/11/2006	primavera	tarde	02:05:00	26.1	77	72	8	8	0.219	3648
28/11/2006	primavera	tarde	02:23:00	26.1	77	72	8	12	0.309	3888
28/11/2006	primavera	tarde	02:16:00	26.1	77	72	7	7	0.218	3213
28/11/2006	primavera	tarde	01:36:00	26.1	77	72	7	13	0.405	3213
28/11/2006	primavera	tarde	02:21:00	26.1	77	72	8	18	0.463	3888
28/11/2006	primavera	tarde	02:19:00	26.1	77	72	7	14	0.412	3402
28/11/2006	primavera	tarde	01:55:00	26.1	77	72	7	19	0.558	3402
28/11/2006	primavera	tarde	01:29:00	26.1	77	72	7	16	0.498	3213
28/11/2006	primavera	tarde	02:40:00	26.1	77	72	6	15	0.514	2916
28/11/2006	primavera	tarde	02:59:00	26.1	77	72	6	9	0.327	2754
28/11/2006	primavera	tarde	01:18:00	26.1	77	72	9	66	1.870	3529
28/11/2006	primavera	tarde	02:18:00	26.1	77	72	7	8	0.262	3054
28/11/2006	primavera	tarde	02:36:00	26.1	77	72	6	19	0.690	2754
28/11/2006	primavera	tarde	02:54:00	26.1	77	72	6	6	0.218	2754
28/11/2006	primavera	noite	02:31:00	20.6	93	64	6	14	0.480	2916
28/11/2006	primavera	noite	02:33:00	20.6	93	64	6	23	0.789	2916
28/11/2006	primavera	noite	02:44:00	20.6	93	64	6	28	0.864	3240
28/11/2006	primavera	noite	02:27:00	20.6	93	64	7	12	0.373	3213
28/11/2006	primavera	noite	02:47:00	20.6	93	64	7	19	0.591	3213
28/11/2006	primavera	noite	03:01:00	20.6	93	64	6	8	0.290	2754
28/11/2006	primavera	noite	02:51:00	20.6	93	64	5	4	0.165	2430
28/11/2006	primavera	noite	02:55:00	20.6	93	64	6	11	0.377	2916
28/11/2006	primavera	noite	03:31:00	20.6	93	64	7	32	0.941	3402
28/11/2006	primavera	noite	03:13:00	20.6	93	64	7	8	0.249	3213
28/11/2006	primavera	noite	02:53:00	20.6	93	64	5	11	0.726	1515
28/11/2006	primavera	noite	03:02:00	20.6	93	64	5	12	0.569	2108
28/11/2006	primavera	noite	02:38:00	20.6	93	64	6	9	0.309	2916
28/11/2006	primavera	noite	02:14:00	20.6	93	64	6	8	0.261	3060
29/11/2006	primavera	noite	01:26:00	20.6	93	64	5	5	0.218	2295
29/11/2006	primavera	noite	01:12:00	20.6	93	64	5	11	0.450	2443
29/11/2006	primavera	noite	01:27:00	20.6	93	64	6	1	0.036	2754
29/11/2006	primavera	noite	01:36:00	20.6	93	64	6	12	0.412	2916
29/11/2006	primavera	noite	04:23:00	20.6	93	64	6	2	0.100	1992
29/11/2006	primavera	noite	03:32:00	20.6	93	64	6	11	0.377	2916
29/11/2006	primavera	noite	03:31:00	20.6	93	64	6	15	0.545	2754
29/11/2006	primavera	noite	03:19:00	20.6	93	64	6	7	0.270	2592
29/11/2006	primavera	noite	01:59:00	20.6	93	64	6	17	0.617	2754
29/11/2006	primavera	noite	02:18:00	20.6	93	64	6	6	0.185	3240
29/11/2006	primavera	manha	01:23:00	22.5	93	68	6	11	0.407	2706
29/11/2006	primavera	manha	01:40:00	22.5	93	68	6	6	0.206	2916
29/11/2006	primavera	manha	01:32:00	22.5	93	68	6	24	0.871	2754
29/11/2006	primavera	manha	01:51:00	22.5	93	68	6	21	0.763	2754
29/11/2006	primavera	manha	01:09:00	22.5	93	68	6	5	0.171	2916
29/11/2006	primavera	manha	01:46:00	22.5	93	68	6	8	0.274	2916
29/11/2006	primavera	manha	01:28:00	22.5	93	68	6	7	0.240	2916
29/11/2006	primavera	manha	00:40:00	22.5	93	68	7	9	0.280	3213
29/11/2006	primavera	manha	01:48:00	22.5	93	68	6	15	0.545	2754
29/11/2006	primavera	manha	01:34:00	22.5	93	68	6	4	0.154	2592
29/11/2006	primavera	manha	00:36:00	22.5	93	68	7	27	0.893	3024
29/11/2006	primavera	manha	02:26:00	22.5	93	68	6	22	0.754	2916
29/11/2006	primavera	tarde	00:27:00	27.1	76	74	7	18	0.560	3213
29/11/2006	primavera	tarde	01:07:00	27.1	76	74	6	5	0.182	2754
29/11/2006	primavera	tarde	01:37:00	27.1	76	74	6	7	0.254	2754
29/11/2006	primavera	tarde	01:55:00	27.1	76	74	6	11	0.352	3125
29/11/2006	primavera	tarde	01:25:00	27.1	76	74	6	16	0.581	2754
29/11/2006	primavera	tarde	01:46:00	27.1	76	74	7	12	0.373	3213
29/11/2006	primavera	tarde	02:01:00	27.1	76	74	6	18	0.617	2916
29/11/2006	primavera	tarde	02:59:00	27.1	76	74	6	18	0.654	2754
29/11/2006	primavera	tarde	02:58:00	27.1	76	74	6	2	0.073	2754
29/11/2006	primavera	tarde	01:55:00	27.1	76	74	7	13	0.344	3780
29/11/2006	primavera	tarde	02:36:00	27.1	76	74	6	9	0.309	2916
29/11/2006	primavera	tarde	03:00:00	27.1	76	74	6	7	0.240	2916
29/11/2006	primavera	tarde	02:49:00	27.1	76	74	6	11	0.399	2754
29/11/2006	primavera	tarde	03:31:00	27.1	76	74	6	4	0.137	2916
29/11/2006	primavera	tarde	03:03:00	27.1	76	74	6	2	0.069	2916
29/11/2006	primavera	tarde	03:19:00	27.1	76	74	6	19	0.652	2916
29/11/2006	primavera	tarde	03:15:00	27.1	76	74	6	11	0.377	2916
29/11/2006	primavera	tarde	02:53:00	27.1	76	74	6	10	0.513	1950
29/11/2006	primavera	noite	02:17:00	21.2	94	66	7	110	3.233	3402
29/11/2006	primavera	noite	02:38:00	21.2	94	66	6	21	0.926	2268
29/11/2006	primavera	noite	01:42:00	21.2	94	66	6	6	0.218	2754
29/11/2006	primavera	noite	02:11:00	21.2	94	66	6	13	0.472	2754
29/11/2006	primavera	noite	02:05:00	21.2	94	66	7	15	0.496	3024
29/11/2006	primavera	noite	03:33:00	21.2	94	66	6	21	0.763	2754
29/11/2006	primavera	noite	01:31:00	21.2	94	66	7	31	0.965	3213
29/11/2006	primavera	noite	03:20:00	21.2	94	66	6	17	0.617	2754
29/11/2006	primavera	noite	01:07:00	21.2	94	66	7	22	0.616	3570
29/11/2006	primavera	noite	03:03:00	21.2	94	66	6	24	0.871	2754
29/11/2006	primavera	noite	02:38:00	21.2	94	66	6	13	0.472	2754
29/11/2006	primavera	noite	01:04:00	21.2	94	66	7	16	0.502	3186
30/11/2006	primavera	noite	01:11:00	21.2	94	66	6	13	0.423	3072
30/11/2006	primavera	noite	01:32:00	21.2	94	66	7	2	0.062	3213
30/11/2006	primavera	noite	01:40:00	21.2	94	66	6	12	0.412	2916
30/11/2006	primavera	noite	01:22:00	21.2	94	66	7	10	0.294	3402
30/11/2006	primavera	noite	01:44:00	21.2	94	66	7	9	0.265	3402
30/11/2006	primavera	noite	02:02:00	21.2	94	66	7	7	0.206	3402
30/11/2006	primavera	noite	02:22:00	21.2	94	66	7	9	0.265	3402
30/11/2006	primavera	noite	02:15:00	21.2	94	66	6	2	0.069	2916
30/11/2006	primavera	noite	02:31:00	21.2	94	66	6	7	0.254	2754
30/11/2006	primavera	noite	02:45:00	21.2	94	66	6	6	0.218	2754
30/11/2006	primavera	noite	02:12:00	21.2	94	66	6	13	0.502	2592
30/11/2006	primavera	noite	03:48:00	21.2	94	66	6	11	0.359	3060
30/11/2006	primavera	manha	03:57:00	23.4	91	70	6	7	0.300	2331
30/11/2006	primavera	manha	03:01:00	23.4	91	70	7	7	0.218	3213
30/11/2006	primavera	manha	02:48:00	23.4	91	70	6	17	0.617	2754
30/11/2006	primavera	manha	03:32:00	23.4	91	70	6	20	0.686	2916
30/11/2006	primavera	manha	03:09:00	23.4	91	70	6	6	0.218	2754
30/11/2006	primavera	manha	03:47:00	23.4	91	70	6	10	0.309	3240
30/11/2006	primavera	manha	04:08:00	23.4	91	70	6	9	0.327	2754
30/11/2006	primavera	manha	04:14:00	23.4	91	70	6	12	0.436	2754
30/11/2006	primavera	manha	01:11:00	23.4	91	70	7	33	0.970	3402
30/11/2006	primavera	manha	02:59:00	23.4	91	70	6	1	0.039	2592
30/11/2006	primavera	manha	03:47:00	23.4	91	70	6	9	0.309	2916
30/11/2006	primavera	manha	03:16:00	23.4	91	70	6	13	0.446	2916
30/11/2006	primavera	manha	01:15:00	23.4	91	70	7	12	0.353	3402
30/11/2006	primavera	tarde	02:27:00	27.1	76	74	6	10	0.363	2754
30/11/2006	primavera	tarde	03:04:00	27.1	76	74	6	11	0.377	2916
30/11/2006	primavera	tarde	04:40:00	27.1	76	74	6	15	0.545	2754
30/11/2006	primavera	tarde	04:15:00	27.1	76	74	7	20	0.622	3213
30/11/2006	primavera	tarde	04:34:00	27.1	76	74	7	8	0.265	3024
30/11/2006	primavera	tarde	04:35:00	27.1	76	74	6	5	0.182	2754
30/11/2006	primavera	tarde	01:10:00	27.1	76	74	7	26	0.728	3570
30/11/2006	primavera	tarde	03:56:00	27.1	76	74	6	11	0.399	2754
30/11/2006	primavera	tarde	04:22:00	27.1	76	74	6	11	0.377	2916
30/11/2006	primavera	tarde	04:11:00	27.1	76	74	6	5	0.171	2916
30/11/2006	primavera	tarde	00:36:00	27.1	76	74	8	12	0.309	3888
30/11/2006	primavera	tarde	03:42:00	27.1	76	74	6	25	0.857	2916
30/11/2006	primavera	tarde	03:29:00	27.1	76	74	6	15	0.545	2754
30/11/2006	primavera	noite	02:58:00	19.4	91	62	6	7	0.254	2754
30/11/2006	primavera	noite	02:34:00	19.4	91	62	7	5	0.172	2902
30/11/2006	primavera	noite	02:53:00	19.4	91	62	7	7	0.243	2884
30/11/2006	primavera	noite	03:23:00	19.4	91	62	7	18	0.560	3213
30/11/2006	primavera	noite	01:42:00	19.4	91	62	6	6	0.231	2592
30/11/2006	primavera	noite	04:41:00	19.4	91	62	6	6	0.218	2754
30/11/2006	primavera	noite	04:29:00	19.4	91	62	6	8	0.274	2916
30/11/2006	primavera	noite	04:49:00	19.4	91	62	7	6	0.159	3780
30/11/2006	primavera	noite	01:07:00	19.4	91	62	7	9	0.308	2926
30/11/2006	primavera	noite	04:14:00	19.4	91	62	6	12	0.437	2748
30/11/2006	primavera	noite	04:16:00	19.4	91	62	6	3	0.103	2916
30/11/2006	primavera	noite	00:48:00	19.4	91	62	7	10	0.294	3402
01/12/2006	primavera	noite	02:37:00	19.4	91	62	7	29	0.903	3213
01/12/2006	primavera	noite	05:36:00	19.4	91	62	6	7	0.254	2754
01/12/2006	primavera	noite	05:46:00	19.4	91	62	6	7	0.254	2754
01/12/2006	primavera	noite	04:36:00	19.4	91	62	6	7	0.254	2754
01/12/2006	primavera	noite	04:48:00	19.4	91	62	7	6	0.187	3213
01/12/2006	primavera	noite	04:53:00	19.4	91	62	7	3	0.100	2996
01/12/2006	primavera	noite	04:56:00	19.4	91	62	7	5	0.147	3402
01/12/2006	primavera	noite	05:09:00	19.4	91	62	7	7	0.206	3402
01/12/2006	primavera	noite	04:46:00	19.4	91	62	7	9	0.265	3402
01/12/2006	primavera	noite	05:13:00	19.4	91	62	7	5	0.156	3213
01/12/2006	primavera	noite	05:09:00	19.4	91	62	6	7	0.295	2376
01/12/2006	primavera	noite	05:52:00	19.4	91	62	7	10	0.311	3213
01/12/2006	primavera	noite	07:23:00	19.4	91	62	6	11	0.461	2388
01/12/2006	primavera	noite	07:53:00	19.4	91	62	6	18	0.694	2592
01/12/2006	primavera	noite	01:58:00	19.4	91	62	6	20	0.726	2754
01/12/2006	primavera	manha	00:51:00	21.9	81	65	6	58	1.790	3240
01/12/2006	primavera	manha	02:13:00	21.9	81	65	6	15	0.545	2754
01/12/2006	primavera	manha	02:42:00	21.9	81	65	6	40	1.452	2754
01/12/2006	primavera	manha	05:49:00	21.9	81	65	6	11	0.377	2916
01/12/2006	primavera	manha	02:43:00	21.9	81	65	6	11	0.399	2754
01/12/2006	primavera	manha	03:38:00	21.9	81	65	6	14	0.508	2754
01/12/2006	primavera	manha	04:39:00	21.9	81	65	6	11	0.377	2916
01/12/2006	primavera	manha	04:19:00	21.9	81	65	7	16	0.470	3402
01/12/2006	primavera	manha	04:25:00	21.9	81	65	6	14	0.508	2754
01/12/2006	primavera	manha	04:40:00	21.9	81	65	7	19	0.591	3213
01/12/2006	primavera	manha	04:51:00	21.9	81	65	6	16	0.549	2916
01/12/2006	primavera	manha	05:53:00	21.9	81	65	7	14	0.412	3402
01/12/2006	primavera	manha	06:08:00	21.9	81	65	7	9	0.280	3213
01/12/2006	primavera	tarde	03:58:00	27.6	64	72	6	22	0.799	2754
01/12/2006	primavera	tarde	03:56:00	27.6	64	72	7	14	0.412	3402
01/12/2006	primavera	tarde	04:33:00	27.6	64	72	6	10	0.363	2754
01/12/2006	primavera	tarde	00:21:00	27.6	64	72	6	19	0.728	2610
01/12/2006	primavera	tarde	02:44:00	27.6	64	72	6	18	0.688	2616
01/12/2006	primavera	tarde	02:13:00	27.6	64	72	6	17	0.617	2754
01/12/2006	primavera	tarde	02:07:00	27.6	64	72	7	12	0.368	3260
01/12/2006	primavera	tarde	02:41:00	27.6	64	72	7	11	0.342	3213
01/12/2006	primavera	tarde	02:18:00	27.6	64	72	7	21	0.617	3402
01/12/2006	primavera	noite	02:28:00	19.9	86	62	7	11	0.342	3213
01/12/2006	primavera	noite	02:23:00	19.9	86	62	7	17	0.500	3402
01/12/2006	primavera	noite	02:09:00	19.9	86	62	7	12	0.373	3213
01/12/2006	primavera	noite	02:21:00	19.9	86	62	7	4	0.124	3213
01/12/2006	primavera	noite	02:42:00	19.9	86	62	7	18	0.529	3402
01/12/2006	primavera	noite	02:16:00	19.9	86	62	7	6	0.176	3402
01/12/2006	primavera	noite	04:06:00	19.9	86	62	7	14	0.412	3402
01/12/2006	primavera	noite	02:46:00	19.9	86	62	7	5	0.147	3402
01/12/2006	primavera	noite	01:45:00	19.9	86	62	8	8	0.218	3672
01/12/2006	primavera	noite	01:09:00	19.9	86	62	8	3	0.082	3672
01/12/2006	primavera	noite	03:04:00	19.9	86	62	6	19	0.690	2754
02/12/2006	primavera	noite	03:33:00	19.9	86	62	6	20	0.686	2916
02/12/2006	primavera	noite	03:18:00	19.9	86	62	6	15	0.514	2916
02/12/2006	primavera	noite	02:34:00	19.9	86	62	6	11	0.424	2592
02/12/2006	primavera	noite	01:38:00	19.9	86	62	6	13	0.472	2754
02/12/2006	primavera	noite	00:45:00	19.9	86	62	6	8	0.290	2754
02/12/2006	primavera	noite	01:45:00	19.9	86	62	6	14	0.508	2754
02/12/2006	primavera	manha	00:59:00	22.7	78	66	6	14	0.508	2754
02/12/2006	primavera	manha	00:34:00	22.7	78	66	6	9	0.309	2916
02/12/2006	primavera	manha	00:49:00	22.7	78	66	6	7	0.240	2916
02/12/2006	primavera	manha	01:08:00	22.7	78	66	6	7	0.254	2754
02/12/2006	primavera	manha	01:24:00	22.7	78	66	7	15	0.467	3213
02/12/2006	primavera	manha	01:13:00	22.7	78	66	6	9	0.327	2754
02/12/2006	primavera	manha	01:26:00	22.7	78	66	6	6	0.206	2916
02/12/2006	primavera	manha	01:45:00	22.7	78	66	7	7	0.206	3402
02/12/2006	primavera	manha	02:30:00	22.7	78	66	6	7	0.240	2916
02/12/2006	primavera	manha	01:58:00	22.7	78	66	7	7	0.231	3024
02/12/2006	primavera	manha	00:12:00	22.7	78	66	7	3	0.088	3402
02/12/2006	primavera	manha	01:20:00	22.7	78	66	7	3	0.093	3213
02/12/2006	primavera	manha	01:03:00	22.7	78	66	6	8	0.290	2754
02/12/2006	primavera	tarde	01:01:00	26.5	71	72	7	12	0.397	3024
02/12/2006	primavera	tarde	01:11:00	26.5	71	72	7	17	0.529	3213
02/12/2006	primavera	tarde	00:40:00	26.5	71	72	7	10	0.311	3213
02/12/2006	primavera	tarde	01:01:00	26.5	71	72	7	13	0.405	3213
02/12/2006	primavera	tarde	01:23:00	26.5	71	72	6	9	0.327	2754
02/12/2006	primavera	tarde	01:20:00	26.5	71	72	6	16	0.549	2916
02/12/2006	primavera	tarde	01:29:00	26.5	71	72	5	9	0.333	2700
02/12/2006	primavera	tarde	01:08:00	26.5	71	72	7	9	0.280	3213
02/12/2006	primavera	tarde	01:29:00	26.5	71	72	5	8	0.374	2140
02/12/2006	primavera	tarde	01:43:00	26.5	71	72	7	9	0.280	3213
02/12/2006	primavera	tarde	01:56:00	26.5	71	72	7	7	0.206	3402
02/12/2006	primavera	tarde	01:57:00	26.5	71	72	7	7	0.206	3402
02/12/2006	primavera	tarde	01:53:00	26.5	71	72	6	5	0.171	2916
02/12/2006	primavera	tarde	02:09:00	26.5	71	72	7	26	0.764	3402
02/12/2006	primavera	tarde	01:59:00	26.5	71	72	6	12	0.431	2784
02/12/2006	primavera	tarde	01:40:00	26.5	71	72	7	14	0.412	3402
02/12/2006	primavera	noite	01:00:00	21.1	90	65	8	9	0.244	3691
02/12/2006	primavera	noite	01:23:00	21.1	90	65	6	9	0.347	2592
03/12/2006	primavera	noite	01:19:00	21.1	92	65	7	14	0.412	3402
03/12/2006	primavera	noite	00:51:00	21.1	92	65	6	18	0.654	2754
03/12/2006	primavera	noite	01:27:00	21.1	92	65	7	16	0.498	3213
03/12/2006	primavera	noite	01:21:00	21.1	92	65	7	5	0.156	3213
03/12/2006	primavera	noite	01:43:00	21.1	92	65	6	19	0.733	2592
03/12/2006	primavera	noite	02:03:00	21.1	92	65	6	24	0.871	2754
03/12/2006	primavera	noite	01:24:00	21.1	92	65	6	10	0.309	3240
03/12/2006	primavera	noite	01:34:00	21.1	92	65	7	9	0.265	3402
03/12/2006	primavera	noite	01:45:00	21.1	92	65	6	18	0.654	2754
03/12/2006	primavera	noite	01:29:00	21.1	92	65	6	166	6.028	2754
04/12/2006	primavera	noite	01:19:00	21.1	92	65	6	14	0.540	2592
04/12/2006	primavera	noite	01:28:00	21.1	92	65	7	10	0.294	3402
04/12/2006	primavera	noite	01:43:00	21.1	92	65	7	8	0.235	3402
04/12/2006	primavera	noite	01:50:00	21.1	92	65	6	12	0.436	2754
04/12/2006	primavera	noite	01:28:00	21.1	92	65	6	9	0.352	2556
04/12/2006	primavera	noite	01:39:00	21.1	92	65	7	4	0.118	3402
04/12/2006	primavera	noite	04:04:00	21.1	92	65	7	3	0.100	3003
04/12/2006	primavera	noite	03:55:00	21.1	92	65	6	10	0.363	2754
04/12/2006	primavera	noite	03:31:00	21.1	92	65	6	22	0.754	2916
04/12/2006	primavera	noite	04:07:00	21.1	92	65	6	43	1.561	2754
04/12/2006	primavera	noite	03:27:00	21.1	92	65	7	12	0.373	3213
04/12/2006	primavera	noite	04:31:00	21.1	92	65	6	12	0.436	2754
04/12/2006	primavera	noite	04:40:00	21.1	92	65	6	12	0.436	2754
04/12/2006	primavera	noite	05:56:00	21.1	92	65	6	28	0.960	2916
04/12/2006	primavera	noite	03:01:00	21.1	92	65	6	7	0.254	2754
04/12/2006	primavera	noite	03:40:00	21.1	92	65	7	9	0.238	3780
04/12/2006	primavera	noite	06:06:00	21.1	92	65	6	10	0.386	2592
04/12/2006	primavera	manha	02:25:00	22.8	91	68	7	7	0.218	3213
04/12/2006	primavera	manha	02:58:00	22.8	91	68	6	2	0.077	2592
04/12/2006	primavera	manha	03:24:00	22.8	91	68	6	7	0.240	2916
04/12/2006	primavera	manha	02:38:00	22.8	91	68	6	8	0.290	2754
04/12/2006	primavera	manha	02:56:00	22.8	91	68	6	5	0.171	2916
04/12/2006	primavera	manha	02:49:00	22.8	91	68	6	5	0.182	2754
04/12/2006	primavera	manha	02:17:00	22.8	91	68	6	1	0.034	2916
04/12/2006	primavera	manha	01:37:00	22.8	91	68	7	8	0.275	2913
04/12/2006	primavera	manha	00:20:00	22.8	91	68	7	6	0.176	3402
04/12/2006	primavera	manha	01:46:00	22.8	91	68	6	22	0.799	2754
04/12/2006	primavera	tarde	01:12:00	24.9	82	71	7	9	0.280	3213
04/12/2006	primavera	tarde	01:24:00	24.9	82	71	8	5	0.124	4023
04/12/2006	primavera	tarde	00:50:00	24.9	82	71	7	20	0.622	3213
04/12/2006	primavera	tarde	00:55:00	24.9	82	71	8	1	0.026	3775
04/12/2006	primavera	tarde	00:14:00	24.9	82	71	7	20	0.529	3780
04/12/2006	primavera	tarde	00:57:00	24.9	82	71	7	10	0.328	3052
04/12/2006	primavera	tarde	00:38:00	24.9	82	71	7	9	0.265	3402
04/12/2006	primavera	tarde	01:01:00	24.9	82	71	7	16	0.470	3402
04/12/2006	primavera	tarde	01:00:00	24.9	82	71	7	11	0.342	3213
04/12/2006	primavera	tarde	01:22:00	24.9	82	71	7	1	0.033	3024
04/12/2006	primavera	tarde	01:40:00	24.9	82	71	7	9	0.280	3213
04/12/2006	primavera	tarde	01:59:00	24.9	82	71	7	8	0.265	3024
04/12/2006	primavera	tarde	01:27:00	24.9	82	71	7	2	0.059	3402
04/12/2006	primavera	noite	02:06:00	19.5	95	63	7	4	0.124	3213
04/12/2006	primavera	noite	02:13:00	19.5	95	63	7	19	0.591	3213
04/12/2006	primavera	noite	02:11:00	19.5	95	63	7	13	0.382	3402
04/12/2006	primavera	noite	02:18:00	19.5	95	63	7	12	0.353	3402
04/12/2006	primavera	noite	02:30:00	19.5	95	63	7	8	0.235	3402
04/12/2006	primavera	noite	02:05:00	19.5	95	63	6	21	0.763	2754
04/12/2006	primavera	noite	02:25:00	19.5	95	63	7	10	0.294	3402
04/12/2006	primavera	noite	02:18:00	19.5	95	63	7	20	0.588	3402
04/12/2006	primavera	noite	01:58:00	19.5	95	63	6	3	0.140	2141
04/12/2006	primavera	noite	02:17:00	19.5	95	63	6	19	0.586	3240
04/12/2006	primavera	noite	02:30:00	19.5	95	63	7	12	0.373	3213
04/12/2006	primavera	noite	02:52:00	19.5	95	63	7	7	0.206	3402
04/12/2006	primavera	noite	01:54:00	19.5	95	63	7	3	0.099	3024
05/12/2006	primavera	noite	02:11:00	19.5	95	63	7	9	0.280	3213
05/12/2006	primavera	noite	02:00:00	19.5	95	63	6	3	0.120	2508
05/12/2006	primavera	noite	02:12:00	19.5	95	63	6	69	2.366	2916
05/12/2006	primavera	noite	00:53:00	19.5	95	63	6	5	0.182	2754
05/12/2006	primavera	noite	02:38:00	19.5	95	63	5	4	0.157	2550
05/12/2006	primavera	noite	02:22:00	19.5	95	63	7	6	0.176	3402
05/12/2006	primavera	noite	02:53:00	19.5	95	63	6	6	0.206	2916
05/12/2006	primavera	noite	03:32:00	19.5	95	63	6	9	0.327	2754
05/12/2006	primavera	noite	02:47:00	19.5	95	63	5	9	0.370	2430
05/12/2006	primavera	noite	01:51:00	19.5	95	63	7	9	0.280	3213
05/12/2006	primavera	noite	03:24:00	19.5	95	63	6	8	0.290	2754
05/12/2006	primavera	noite	00:48:00	19.5	95	63	5	6	0.441	1360
05/12/2006	primavera	manha	00:42:00	21.0	93	65	9	7	0.160	4374
05/12/2006	primavera	manha	02:04:00	21.0	93	65	6	6	0.231	2592
05/12/2006	primavera	manha	00:44:00	21.0	93	65	9	7	0.160	4374
05/12/2006	primavera	manha	00:21:00	21.0	93	65	7	10	0.294	3402
05/12/2006	primavera	manha	00:42:00	21.0	93	65	6	5	0.182	2754
05/12/2006	primavera	manha	00:14:00	21.0	93	65	9	10	0.242	4131
05/12/2006	primavera	manha	00:11:00	21.0	93	65	6	14	0.480	2916
05/12/2006	primavera	manha	00:29:00	21.0	93	65	6	13	0.472	2754
05/12/2006	primavera	manha	00:30:00	21.0	93	65	6	6	0.206	2916
05/12/2006	primavera	manha	00:40:00	21.0	93	65	6	2	0.096	2082
05/12/2006	primavera	manha	00:49:00	21.0	93	65	7	10	0.294	3402
05/12/2006	primavera	manha	01:31:00	21.0	93	65	6	11	0.399	2754
05/12/2006	primavera	manha	01:01:00	21.0	93	65	7	5	0.156	3213
05/12/2006	primavera	tarde	01:42:00	23.9	85	70	5	7	0.347	2015
05/12/2006	primavera	tarde	01:10:00	23.9	85	70	7	7	0.218	3213
05/12/2006	primavera	tarde	01:41:00	23.9	85	70	6	4	0.145	2754
05/12/2006	primavera	tarde	01:03:00	23.9	85	70	6	5	0.171	2916
05/12/2006	primavera	tarde	01:22:00	23.9	85	70	8	8	0.206	3888
05/12/2006	primavera	tarde	01:49:00	23.9	85	70	6	11	0.399	2754
05/12/2006	primavera	tarde	01:19:00	23.9	85	70	7	9	0.298	3024
05/12/2006	primavera	tarde	01:34:00	23.9	85	70	8	68	1.720	3953
05/12/2006	primavera	tarde	01:25:00	23.9	85	70	8	10	0.294	3402
05/12/2006	primavera	tarde	01:44:00	23.9	85	70	7	16	0.498	3213
05/12/2006	primavera	tarde	01:08:00	23.9	85	70	7	12	0.353	3402
05/12/2006	primavera	tarde	01:19:00	23.9	85	70	7	24	0.794	3024
05/12/2006	primavera	tarde	01:31:00	23.9	85	70	6	5	0.182	2754
05/12/2006	primavera	tarde	04:52:00	23.9	85	70	7	7	0.206	3402
05/12/2006	primavera	noite	01:12:00	20.2	95	64	7	14	0.412	3402
05/12/2006	primavera	noite	00:53:00	20.2	95	64	6	10	0.343	2916
05/12/2006	primavera	noite	01:11:00	20.2	95	64	6	13	0.472	2754
05/12/2006	primavera	noite	01:16:00	20.2	95	64	7	12	0.353	3402
05/12/2006	primavera	noite	00:55:00	20.2	95	64	5	4	0.204	1960
05/12/2006	primavera	noite	01:32:00	20.2	95	64	7	2	0.062	3213
05/12/2006	primavera	noite	01:37:00	20.2	95	64	7	47	1.463	3213
05/12/2006	primavera	noite	01:40:00	20.2	95	64	7	4	0.124	3213
05/12/2006	primavera	noite	00:45:00	20.2	95	64	7	5	0.156	3213
05/12/2006	primavera	noite	01:22:00	20.2	95	64	7	8	0.235	3402
05/12/2006	primavera	noite	00:42:00	20.2	95	64	7	11	0.323	3402
06/12/2006	primavera	noite	00:14:00	20.2	95	64	7	12	0.397	3024
06/12/2006	primavera	noite	00:26:00	20.2	95	64	7	8	0.284	2814
